epoch: E01   gen: 290   avg_fitness: 6408751	   max_fitness: 72968898	   winner: MUTANT  0.06   
epoch: E01   gen: 291   avg_fitness: 7444797	   max_fitness: 62105210	   winner: PARENT      
epoch: E01   gen: 292   avg_fitness: 8453162	   max_fitness: 58407494	   winner: MUTANT  0.08   
epoch: E01   gen: 293   avg_fitness: 18014937	   max_fitness: 78969009	   winner: MUTANT  0.08   
epoch: E01   gen: 294   avg_fitness: 7201584	   max_fitness: 99704870	   winner: CROSS      
epoch: E01   gen: 295   avg_fitness: 16341148	   max_fitness: 77883154	   winner: MUTANT  0.07   
epoch: E01   gen: 296   avg_fitness: 18714641	   max_fitness: 138686607	   winner: MUTANT  0.05   
epoch: E01   gen: 297   avg_fitness: 23172746	   max_fitness: 157384738	   winner: PARENT      
epoch: E01   gen: 298   avg_fitness: 23687660	   max_fitness: 163146812	   winner: MUTANT  0.06   
epoch: E01   gen: 299   avg_fitness: 14390073	   max_fitness: 125553676	   winner: PARENT      
epoch: E01   gen: 300   avg_fitness: 11982181	   max_fitness: 121316529	   winner: CROSS      
epoch: E01   gen: 301   avg_fitness: 24523307	   max_fitness: 153236777	   winner: MUTANT  0.1   
epoch: E01   gen: 302   avg_fitness: 34529110	   max_fitness: 237610497	   winner: MUTANT  0.05   
epoch: E01   gen: 303   avg_fitness: 11489952	   max_fitness: 79934756	   winner: CROSS      
epoch: E01   gen: 304   avg_fitness: 16358652	   max_fitness: 141427118	   winner: PARENT      
epoch: E01   gen: 305   avg_fitness: 24037808	   max_fitness: 114488691	   winner: CROSS      
epoch: E01   gen: 306   avg_fitness: 17678551	   max_fitness: 92831958	   winner: PARENT      
epoch: E01   gen: 307   avg_fitness: 11512120	   max_fitness: 87660795	   winner: PARENT      
epoch: E01   gen: 308   avg_fitness: 34146961	   max_fitness: 175774667	   winner: PARENT      
epoch: E01   gen: 309   avg_fitness: 28897053	   max_fitness: 145982192	   winner: CROSS      
epoch: E01   gen: 310   avg_fitness: 14835734	   max_fitness: 82371590	   winner: CROSS      
epoch: E01   gen: 311   avg_fitness: 11975862	   max_fitness: 106921650	   winner: PARENT      
epoch: E01   gen: 312   avg_fitness: 18270885	   max_fitness: 133193754	   winner: PARENT      
epoch: E01   gen: 313   avg_fitness: 39064242	   max_fitness: 242923823	   winner: CROSS      
epoch: E01   gen: 314   avg_fitness: 25245566	   max_fitness: 218063404	   winner: PARENT      
epoch: E01   gen: 315   avg_fitness: 13694544	   max_fitness: 76435996	   winner: PARENT      
epoch: E01   gen: 316   avg_fitness: 17171624	   max_fitness: 142903268	   winner: PARENT      
epoch: E01   gen: 317   avg_fitness: 13381844	   max_fitness: 56393122	   winner: PARENT      
epoch: E01   gen: 318   avg_fitness: 16230141	   max_fitness: 75040746	   winner: PARENT      
epoch: E01   gen: 319   avg_fitness: 20202071	   max_fitness: 83972654	   winner: PARENT      
epoch: E01   gen: 320   avg_fitness: 18063684	   max_fitness: 72414187	   winner: PARENT      
epoch: E01   gen: 321   avg_fitness: 12491534	   max_fitness: 60885880	   winner: MUTANT  0.08   
epoch: E01   gen: 322   avg_fitness: 8572559	   max_fitness: 66809998	   winner: PARENT      
epoch: E01   gen: 323   avg_fitness: 14216273	   max_fitness: 123126237	   winner: PARENT      
epoch: E01   gen: 324   avg_fitness: 12343769	   max_fitness: 121833512	   winner: CROSS      
epoch: E01   gen: 325   avg_fitness: 44354273	   max_fitness: 371564412	   winner: MUTANT  0.07   
epoch: E01   gen: 326   avg_fitness: 34488758	   max_fitness: 285138823	   winner: NEWSPEC  0.79  1.0
epoch: E01   gen: 327   avg_fitness: 25571449	   max_fitness: 114434252	   winner: MUTANT  0.07   
epoch: E01   gen: 328   avg_fitness: 34484697	   max_fitness: 174868768	   winner: CROSS      
epoch: E01   gen: 329   avg_fitness: 31622369	   max_fitness: 191726533	   winner: MUTANT  0.08   
epoch: E01   gen: 330   avg_fitness: 46645263	   max_fitness: 279850998	   winner: MUTANT  0.18   
epoch: E01   gen: 331   avg_fitness: 17440603	   max_fitness: 114991411	   winner: PARENT      
epoch: E01   gen: 332   avg_fitness: 20923365	   max_fitness: 231638052	   winner: PARENT      
epoch: E01   gen: 333   avg_fitness: 27982165	   max_fitness: 159250553	   winner: PARENT      
epoch: E01   gen: 334   avg_fitness: 36888385	   max_fitness: 163008922	   winner: PARENT      
epoch: E01   gen: 335   avg_fitness: 53780166	   max_fitness: 281994519	   winner: MUTANT  0.15   
epoch: E01   gen: 336   avg_fitness: 40888221	   max_fitness: 239590051	   winner: PARENT      
epoch: E01   gen: 337   avg_fitness: 64396574	   max_fitness: 557107216	   winner: PARENT      
epoch: E01   gen: 338   avg_fitness: 236242	   max_fitness: 2932236	   winner: CROSS      
epoch: E01   gen: 339   avg_fitness: 211244	   max_fitness: 2921699	   winner: MUTANT  0.11   
epoch: E01   gen: 340   avg_fitness: 3780	   max_fitness: 41609	   winner: MUTANT  0.15   
epoch: E01   gen: 341   avg_fitness: 196774	   max_fitness: 1956824	   winner: MUTANT  0.1   
epoch: E01   gen: 342   avg_fitness: 899081	   max_fitness: 6567837	   winner: MUTANT  0.11   
epoch: E01   gen: 343   avg_fitness: 664144	   max_fitness: 3125340	   winner: PARENT      
epoch: E01   gen: 344   avg_fitness: 476977	   max_fitness: 4431991	   winner: PARENT      
epoch: E01   gen: 345   avg_fitness: 674199	   max_fitness: 4464464	   winner: CROSS      
epoch: E01   gen: 346   avg_fitness: 959736	   max_fitness: 6758180	   winner: PARENT      
epoch: E01   gen: 347   avg_fitness: 2999144	   max_fitness: 29825691	   winner: CROSS      
epoch: E01   gen: 348   avg_fitness: 1717517	   max_fitness: 8679942	   winner: CROSS      
epoch: E01   gen: 349   avg_fitness: 4000239	   max_fitness: 28129848	   winner: MUTANT  0.16   
epoch: E01   gen: 350   avg_fitness: 3548040	   max_fitness: 22691419	   winner: MUTANT  0.05   
epoch: E01   gen: 351   avg_fitness: 950702	   max_fitness: 7372994	   winner: PARENT      
epoch: E01   gen: 352   avg_fitness: 598938	   max_fitness: 5486821	   winner: CROSS      
epoch: E01   gen: 353   avg_fitness: 2983802	   max_fitness: 20269565	   winner: MUTANT  0.07   
epoch: E01   gen: 354   avg_fitness: 4739453	   max_fitness: 30185323	   winner: PARENT      
epoch: E01   gen: 355   avg_fitness: 2821709	   max_fitness: 13852710	   winner: PARENT      
epoch: E01   gen: 356   avg_fitness: 6105356	   max_fitness: 50012933	   winner: MUTANT  0.05   
epoch: E01   gen: 357   avg_fitness: 7095927	   max_fitness: 45662277	   winner: MUTANT  0.19   
epoch: E01   gen: 358   avg_fitness: 2435602	   max_fitness: 40629839	   winner: PARENT      
epoch: E01   gen: 359   avg_fitness: 6333849	   max_fitness: 108709540	   winner: CROSS      
epoch: E01   gen: 360   avg_fitness: 6223481	   max_fitness: 96952776	   winner: PARENT      
epoch: E01   gen: 361   avg_fitness: 4218673	   max_fitness: 46888889	   winner: MUTANT  0.12   
epoch: E01   gen: 362   avg_fitness: 3473078	   max_fitness: 53189410	   winner: MUTANT  0.14   
epoch: E01   gen: 363   avg_fitness: 4415315	   max_fitness: 24241608	   winner: MUTANT  0.07   
epoch: E01   gen: 364   avg_fitness: 6938294	   max_fitness: 41202911	   winner: PARENT      
epoch: E01   gen: 365   avg_fitness: 3479308	   max_fitness: 18707880	   winner: MUTANT  0.11   
epoch: E01   gen: 366   avg_fitness: 4343151	   max_fitness: 48842417	   winner: PARENT      
epoch: E01   gen: 367   avg_fitness: 10613025	   max_fitness: 80487282	   winner: NEWSPEC  0.59  0.89
epoch: E01   gen: 368   avg_fitness: 5190993	   max_fitness: 19563569	   winner: NEWSPEC  0.4  0.95
epoch: E01   gen: 369   avg_fitness: 8902185	   max_fitness: 49922382	   winner: PARENT      
epoch: E01   gen: 370   avg_fitness: 10029808	   max_fitness: 104584381	   winner: MUTANT  0.08   
epoch: E01   gen: 371   avg_fitness: 5798221	   max_fitness: 68667222	   winner: PARENT      
epoch: E01   gen: 372   avg_fitness: 6899114	   max_fitness: 43473059	   winner: PARENT      
epoch: E01   gen: 373   avg_fitness: 8372625	   max_fitness: 52647168	   winner: MUTANT  0.09   
epoch: E01   gen: 374   avg_fitness: 15616381	   max_fitness: 159583640	   winner: CROSS      
epoch: E01   gen: 375   avg_fitness: 4610538	   max_fitness: 49914226	   winner: CROSS      
epoch: E01   gen: 376   avg_fitness: 7941282	   max_fitness: 46296082	   winner: MUTANT  0.19   
epoch: E01   gen: 377   avg_fitness: 4979390	   max_fitness: 29405832	   winner: MUTANT  0.06   
epoch: E01   gen: 378   avg_fitness: 13286602	   max_fitness: 184914917	   winner: PARENT      
epoch: E01   gen: 379   avg_fitness: 8379314	   max_fitness: 65890009	   winner: PARENT      
epoch: E01   gen: 380   avg_fitness: 8335368	   max_fitness: 43618139	   winner: PARENT      
epoch: E01   gen: 381   avg_fitness: 7079219	   max_fitness: 65973226	   winner: MUTANT  0.13   
epoch: E01   gen: 382   avg_fitness: 9563009	   max_fitness: 56680270	   winner: NEWSPEC  0.53  0.76
epoch: E01   gen: 383   avg_fitness: 19812554	   max_fitness: 167014984	   winner: MUTANT  0.18   
epoch: E01   gen: 384   avg_fitness: 7416985	   max_fitness: 34136151	   winner: PARENT      
epoch: E01   gen: 385   avg_fitness: 12008608	   max_fitness: 57659106	   winner: MUTANT  0.06   
epoch: E01   gen: 386   avg_fitness: 6160112	   max_fitness: 60967083	   winner: MUTANT  0.05   
epoch: E01   gen: 387   avg_fitness: 7619114	   max_fitness: 51223457	   winner: PARENT      
epoch: E01   gen: 388   avg_fitness: 7718911	   max_fitness: 52054377	   winner: MUTANT  0.12   
epoch: E01   gen: 389   avg_fitness: 14629021	   max_fitness: 128705544	   winner: CROSS      
epoch: E01   gen: 390   avg_fitness: 9622364	   max_fitness: 55691645	   winner: PARENT      
epoch: E01   gen: 391   avg_fitness: 11913966	   max_fitness: 103162987	   winner: PARENT      
epoch: E01   gen: 392   avg_fitness: 13871354	   max_fitness: 90892962	   winner: MUTANT  0.09   
epoch: E01   gen: 393   avg_fitness: 5582554	   max_fitness: 31127731	   winner: PARENT      
epoch: E01   gen: 394   avg_fitness: 6229984	   max_fitness: 32775991	   winner: MUTANT  0.08   
epoch: E01   gen: 395   avg_fitness: 11813986	   max_fitness: 118531465	   winner: MUTANT  0.11   
epoch: E01   gen: 396   avg_fitness: 6998230	   max_fitness: 46031709	   winner: MUTANT  0.06   
epoch: E01   gen: 397   avg_fitness: 8550817	   max_fitness: 48937819	   winner: MUTANT  0.08   
epoch: E01   gen: 398   avg_fitness: 9696838	   max_fitness: 59276493	   winner: NEWSPEC  0.77  0.85
epoch: E01   gen: 399   avg_fitness: 9152744	   max_fitness: 49139626	   winner: CROSS      
epoch: E01   gen: 400   avg_fitness: 7233817	   max_fitness: 61544869	   winner: MUTANT  0.17   
epoch: E01   gen: 401   avg_fitness: 9454445	   max_fitness: 85992041	   winner: PARENT      
epoch: E01   gen: 402   avg_fitness: 29371064	   max_fitness: 137279208	   winner: MUTANT  0.07   
epoch: E01   gen: 403   avg_fitness: 24461154	   max_fitness: 113162291	   winner: MUTANT  0.07   
epoch: E01   gen: 404   avg_fitness: 20059249	   max_fitness: 107888274	   winner: PARENT      
epoch: E01   gen: 405   avg_fitness: 15875626	   max_fitness: 95973638	   winner: PARENT      
epoch: E01   gen: 406   avg_fitness: 52372412	   max_fitness: 281923473	   winner: PARENT      
epoch: E01   gen: 407   avg_fitness: 27230303	   max_fitness: 114385305	   winner: NEWSPEC  1.02  0.98
epoch: E01   gen: 408   avg_fitness: 72096944	   max_fitness: 332101008	   winner: MUTANT  0.08   
epoch: E01   gen: 409   avg_fitness: 78673165	   max_fitness: 502773337	   winner: MUTANT  0.05   
epoch: E01   gen: 410   avg_fitness: 96397502	   max_fitness: 568525838	   winner: PARENT      
epoch: E01   gen: 411   avg_fitness: 983273	   max_fitness: 15848866	   winner: MUTANT  0.12   
epoch: E01   gen: 412   avg_fitness: 147037	   max_fitness: 1439632	   winner: PARENT      
epoch: E01   gen: 413   avg_fitness: 1297971	   max_fitness: 12846180	   winner: NEWSPEC  0.64  0.96
epoch: E01   gen: 414   avg_fitness: 713659	   max_fitness: 5686464	   winner: PARENT      
epoch: E01   gen: 415   avg_fitness: 1219643	   max_fitness: 10035467	   winner: PARENT      
epoch: E01   gen: 416   avg_fitness: 954069	   max_fitness: 6356369	   winner: MUTANT  0.19   
epoch: E01   gen: 417   avg_fitness: 3000094	   max_fitness: 26400186	   winner: MUTANT  0.2   
epoch: E01   gen: 418   avg_fitness: 3875288	   max_fitness: 20006542	   winner: PARENT      
epoch: E01   gen: 419   avg_fitness: 4389180	   max_fitness: 47184832	   winner: MUTANT  0.12   
epoch: E01   gen: 420   avg_fitness: 3096445	   max_fitness: 20635855	   winner: PARENT      
epoch: E01   gen: 421   avg_fitness: 3552722	   max_fitness: 31085962	   winner: PARENT      
epoch: E01   gen: 422   avg_fitness: 5669228	   max_fitness: 57012765	   winner: MUTANT  0.13   
epoch: E01   gen: 423   avg_fitness: 7103536	   max_fitness: 62054714	   winner: MUTANT  0.05   
epoch: E01   gen: 424   avg_fitness: 41675251	   max_fitness: 571338559	   winner: MUTANT  0.1   
epoch: E01   gen: 425   avg_fitness: 84136381	   max_fitness: 1449249052	   winner: MUTANT  0.16   
epoch: E01   gen: 426   avg_fitness: 10148412	   max_fitness: 62054473	   winner: MUTANT  0.12   
epoch: E01   gen: 427   avg_fitness: 7931507	   max_fitness: 70331328	   winner: PARENT      
epoch: E01   gen: 428   avg_fitness: 4973316	   max_fitness: 42406744	   winner: MUTANT  0.09   
epoch: E01   gen: 429   avg_fitness: 4303879	   max_fitness: 29793846	   winner: MUTANT  0.1   
epoch: E01   gen: 430   avg_fitness: 5833277	   max_fitness: 26558373	   winner: MUTANT  0.07   
epoch: E01   gen: 431   avg_fitness: 4248562	   max_fitness: 14052054	   winner: CROSS      
epoch: E01   gen: 432   avg_fitness: 6330276	   max_fitness: 48697090	   winner: MUTANT  0.08   
epoch: E01   gen: 433   avg_fitness: 2977280	   max_fitness: 14244486	   winner: PARENT      
epoch: E01   gen: 434   avg_fitness: 1445663	   max_fitness: 7074285	   winner: CROSS      
epoch: E01   gen: 435   avg_fitness: 3693559	   max_fitness: 15196764	   winner: MUTANT  0.18   
epoch: E01   gen: 436   avg_fitness: 5865995	   max_fitness: 40909533	   winner: CROSS      
epoch: E01   gen: 437   avg_fitness: 4465394	   max_fitness: 36399852	   winner: NEWSPEC  0.5  0.6
epoch: E01   gen: 438   avg_fitness: 5172002	   max_fitness: 30786385	   winner: MUTANT  0.09   
epoch: E01   gen: 439   avg_fitness: 18107627	   max_fitness: 164800991	   winner: MUTANT  0.09   
epoch: E01   gen: 440   avg_fitness: 58186970	   max_fitness: 473163507	   winner: PARENT      
epoch: E01   gen: 441   avg_fitness: 58276972	   max_fitness: 330467827	   winner: CROSS      
epoch: E01   gen: 442   avg_fitness: 122765611	   max_fitness: 711640371	   winner: CROSS      
epoch: E01   gen: 443   avg_fitness: 130261302	   max_fitness: 1156129150	   winner: PARENT      
epoch: E01   gen: 444   avg_fitness: 198099902	   max_fitness: 1105150606	   winner: PARENT      
epoch: E01   gen: 445   avg_fitness: 116994856	   max_fitness: 529973941	   winner: CROSS      
epoch: E01   gen: 446   avg_fitness: 145574852	   max_fitness: 914991694	   winner: PARENT      
epoch: E01   gen: 447   avg_fitness: 106963109	   max_fitness: 444801577	   winner: PARENT      
epoch: E01   gen: 448   avg_fitness: 165460451	   max_fitness: 745855567	   winner: MUTANT  0.06   
epoch: E01   gen: 449   avg_fitness: 219182789	   max_fitness: 1473303211	   winner: PARENT      
epoch: E01   gen: 450   avg_fitness: 60427123	   max_fitness: 439196180	   winner: MUTANT  0.16   
epoch: E01   gen: 451   avg_fitness: 105944496	   max_fitness: 829953620	   winner: CROSS      
epoch: E01   gen: 452   avg_fitness: 160107035	   max_fitness: 885438383	   winner: MUTANT  0.07   
epoch: E01   gen: 453   avg_fitness: 169633549	   max_fitness: 564957987	   winner: PARENT      
epoch: E01   gen: 454   avg_fitness: 169897305	   max_fitness: 920558934	   winner: PARENT      
epoch: E01   gen: 455   avg_fitness: 153912689	   max_fitness: 551867881	   winner: MUTANT  0.1   
epoch: E01   gen: 456   avg_fitness: 230305414	   max_fitness: 1584968666	   winner: MUTANT  0.13   
epoch: E01   gen: 457   avg_fitness: 92933862	   max_fitness: 982161181	   winner: MUTANT  0.15   
epoch: E01   gen: 458   avg_fitness: 95940852	   max_fitness: 672331637	   winner: PARENT      
epoch: E01   gen: 459   avg_fitness: 163928530	   max_fitness: 741541801	   winner: MUTANT  0.09   
epoch: E01   gen: 460   avg_fitness: 313103059	   max_fitness: 1426502564	   winner: MUTANT  0.09   
epoch: E01   gen: 461   avg_fitness: 271308451	   max_fitness: 957447052	   winner: NEWSPEC  0.92  0.98
epoch: E01   gen: 462   avg_fitness: 263522202	   max_fitness: 1153227217	   winner: MUTANT  0.15   
epoch: E01   gen: 463   avg_fitness: 304412992	   max_fitness: 1096669080	   winner: MUTANT  0.06   
epoch: E01   gen: 464   avg_fitness: 189383597	   max_fitness: 880207863	   winner: PARENT      
epoch: E01   gen: 465   avg_fitness: 392839761	   max_fitness: 1167150415	   winner: PARENT      
epoch: E01   gen: 466   avg_fitness: 337700398	   max_fitness: 1367984852	   winner: PARENT      
epoch: E01   gen: 467   avg_fitness: 324197180	   max_fitness: 1436332750	   winner: PARENT      
epoch: E01   gen: 468   avg_fitness: 486476372	   max_fitness: 2549411110	   winner: MUTANT  0.2   
epoch: E01   gen: 469   avg_fitness: 16024756	   max_fitness: 205721810	   winner: PARENT      
epoch: E01   gen: 470   avg_fitness: 60271218	   max_fitness: 322231280	   winner: PARENT      
epoch: E01   gen: 471   avg_fitness: 63939358	   max_fitness: 247731310	   winner: PARENT      
epoch: E01   gen: 472   avg_fitness: 52311403	   max_fitness: 183494233	   winner: MUTANT  0.13   
epoch: E01   gen: 473   avg_fitness: 76074985	   max_fitness: 401627615	   winner: MUTANT  0.15   
epoch: E01   gen: 474   avg_fitness: 91480346	   max_fitness: 265255528	   winner: MUTANT  0.15   
epoch: E01   gen: 475   avg_fitness: 130726940	   max_fitness: 496249668	   winner: PARENT      
epoch: E01   gen: 476   avg_fitness: 57353951	   max_fitness: 234473933	   winner: PARENT      
epoch: E01   gen: 477   avg_fitness: 143785086	   max_fitness: 382543359	   winner: MUTANT  0.12   
epoch: E01   gen: 478   avg_fitness: 64452660	   max_fitness: 369112125	   winner: PARENT      
epoch: E01   gen: 479   avg_fitness: 85236080	   max_fitness: 344570294	   winner: MUTANT  0.06   
epoch: E01   gen: 480   avg_fitness: 106856198	   max_fitness: 436689639	   winner: PARENT      
epoch: E01   gen: 481   avg_fitness: 104587321	   max_fitness: 479800272	   winner: PARENT      
epoch: E01   gen: 482   avg_fitness: 110898947	   max_fitness: 568396414	   winner: MUTANT  0.08   
epoch: E01   gen: 483   avg_fitness: 124283054	   max_fitness: 386545590	   winner: PARENT      
epoch: E01   gen: 484   avg_fitness: 133969086	   max_fitness: 770090235	   winner: MUTANT  0.08   
epoch: E01   gen: 485   avg_fitness: 85876980	   max_fitness: 381625417	   winner: MUTANT  0.09   
epoch: E01   gen: 486   avg_fitness: 62540471	   max_fitness: 531884682	   winner: MUTANT  0.14   
epoch: E01   gen: 487   avg_fitness: 94278058	   max_fitness: 466744272	   winner: MUTANT  0.08   
epoch: E01   gen: 488   avg_fitness: 42742377	   max_fitness: 396866052	   winner: MUTANT  0.07   
epoch: E01   gen: 489   avg_fitness: 134381394	   max_fitness: 465452732	   winner: PARENT      
epoch: E01   gen: 490   avg_fitness: 197920605	   max_fitness: 862416114	   winner: MUTANT  0.09   
epoch: E01   gen: 491   avg_fitness: 127582324	   max_fitness: 656606329	   winner: MUTANT  0.07   
epoch: E01   gen: 492   avg_fitness: 157242185	   max_fitness: 580153180	   winner: CROSS      
epoch: E01   gen: 493   avg_fitness: 182542367	   max_fitness: 1444742787	   winner: MUTANT  0.05   
epoch: E01   gen: 494   avg_fitness: 106699306	   max_fitness: 411258188	   winner: MUTANT  0.16   
epoch: E01   gen: 495   avg_fitness: 141914743	   max_fitness: 913673816	   winner: CROSS      
epoch: E01   gen: 496   avg_fitness: 205331350	   max_fitness: 1407881021	   winner: PARENT      
epoch: E01   gen: 497   avg_fitness: 186876481	   max_fitness: 923697307	   winner: MUTANT  0.06   
epoch: E01   gen: 498   avg_fitness: 161935296	   max_fitness: 1109137240	   winner: MUTANT  0.08   
epoch: E01   gen: 499   avg_fitness: 213929104	   max_fitness: 1399302786	   winner: PARENT      
epoch: E01   gen: 500   avg_fitness: 291667559	   max_fitness: 1952307552	   winner: PARENT      
epoch: E01   gen: 501   avg_fitness: 286616137	   max_fitness: 1691988441	   winner: CROSS      
epoch: E01   gen: 502   avg_fitness: 288285389	   max_fitness: 1242482990	   winner: PARENT      
epoch: E01   gen: 503   avg_fitness: 377077402	   max_fitness: 1734293052	   winner: PARENT      
epoch: E01   gen: 504   avg_fitness: 242822815	   max_fitness: 1227978360	   winner: PARENT      
epoch: E01   gen: 505   avg_fitness: 342405540	   max_fitness: 1658715890	   winner: MUTANT  0.15   
epoch: E01   gen: 506   avg_fitness: 238814320	   max_fitness: 1761387783	   winner: MUTANT  0.12   
epoch: E01   gen: 507   avg_fitness: 283017175	   max_fitness: 1551489223	   winner: PARENT      
epoch: E01   gen: 508   avg_fitness: 198212496	   max_fitness: 1278500839	   winner: CROSS      
epoch: E01   gen: 509   avg_fitness: 285048641	   max_fitness: 1475561259	   winner: CROSS      
epoch: E01   gen: 510   avg_fitness: 226324911	   max_fitness: 1453082675	   winner: CROSS      
epoch: E01   gen: 511   avg_fitness: 92469945	   max_fitness: 559232876	   winner: PARENT      
epoch: E01   gen: 512   avg_fitness: 219545879	   max_fitness: 1135770064	   winner: CROSS      
epoch: E01   gen: 513   avg_fitness: 176208804	   max_fitness: 1617366951	   winner: PARENT      
epoch: E01   gen: 514   avg_fitness: 470827734	   max_fitness: 1924063110	   winner: PARENT      
epoch: E01   gen: 515   avg_fitness: 120192412	   max_fitness: 1334085414	   winner: PARENT      
epoch: E01   gen: 516   avg_fitness: 610649139	   max_fitness: 2355767187	   winner: PARENT      
epoch: E01   gen: 517   avg_fitness: 320302192	   max_fitness: 1570766783	   winner: CROSS      
epoch: E01   gen: 518   avg_fitness: 352909534	   max_fitness: 1854531932	   winner: PARENT      
epoch: E01   gen: 519   avg_fitness: 521245007	   max_fitness: 2293742341	   winner: PARENT      
epoch: E01   gen: 520   avg_fitness: 318868301	   max_fitness: 1808934855	   winner: PARENT      
epoch: E01   gen: 521   avg_fitness: 242860568	   max_fitness: 1983939157	   winner: CROSS      
epoch: E01   gen: 522   avg_fitness: 115432913	   max_fitness: 955453452	   winner: CROSS      
epoch: E01   gen: 523   avg_fitness: 245158923	   max_fitness: 1085721955	   winner: CROSS      
epoch: E01   gen: 524   avg_fitness: 289426508	   max_fitness: 1970372051	   winner: PARENT      
epoch: E01   gen: 525   avg_fitness: 261198596	   max_fitness: 1635400940	   winner: MUTANT  0.06   
epoch: E01   gen: 526   avg_fitness: 325621953	   max_fitness: 2510744249	   winner: PARENT      
epoch: E01   gen: 527   avg_fitness: 210085694	   max_fitness: 860595801	   winner: MUTANT  0.06   
epoch: E01   gen: 528   avg_fitness: 349394127	   max_fitness: 1791983772	   winner: CROSS      
epoch: E01   gen: 529   avg_fitness: 378190867	   max_fitness: 1577954599	   winner: MUTANT  0.05   
epoch: E01   gen: 530   avg_fitness: 261130754	   max_fitness: 632361255	   winner: MUTANT  0.05   
epoch: E01   gen: 531   avg_fitness: 128334114	   max_fitness: 998429242	   winner: PARENT      
epoch: E01   gen: 532   avg_fitness: 122576042	   max_fitness: 927291993	   winner: NEWSPEC  0.67  0.99
epoch: E01   gen: 533   avg_fitness: 120044002	   max_fitness: 531010866	   winner: MUTANT  0.11   
epoch: E01   gen: 534   avg_fitness: 209550424	   max_fitness: 1327280214	   winner: MUTANT  0.07   
epoch: E01   gen: 535   avg_fitness: 105572054	   max_fitness: 797244619	   winner: MUTANT  0.08   
epoch: E01   gen: 536   avg_fitness: 132674876	   max_fitness: 1233266568	   winner: PARENT      
epoch: E01   gen: 537   avg_fitness: 101634898	   max_fitness: 838872865	   winner: PARENT      
epoch: E01   gen: 538   avg_fitness: 55553775	   max_fitness: 377400535	   winner: CROSS      
epoch: E01   gen: 539   avg_fitness: 167227131	   max_fitness: 598205681	   winner: CROSS      
epoch: E01   gen: 540   avg_fitness: 209362806	   max_fitness: 1615275041	   winner: NEWSPEC  0.59  0.98
epoch: E01   gen: 541   avg_fitness: 120667589	   max_fitness: 572288698	   winner: MUTANT  0.14   
epoch: E01   gen: 542   avg_fitness: 134680720	   max_fitness: 1446921900	   winner: MUTANT  0.09   
epoch: E01   gen: 543   avg_fitness: 109254149	   max_fitness: 446528493	   winner: PARENT      
epoch: E01   gen: 544   avg_fitness: 176026868	   max_fitness: 883175433	   winner: PARENT      
epoch: E01   gen: 545   avg_fitness: 145357813	   max_fitness: 913489806	   winner: PARENT      
epoch: E01   gen: 546   avg_fitness: 95125215	   max_fitness: 602094366	   winner: NEWSPEC  0.42  0.92
epoch: E01   gen: 547   avg_fitness: 265985627	   max_fitness: 2159807419	   winner: PARENT      
epoch: E01   gen: 548   avg_fitness: 154816101	   max_fitness: 1017789079	   winner: PARENT      
epoch: E01   gen: 549   avg_fitness: 159487031	   max_fitness: 727486381	   winner: MUTANT  0.09   
epoch: E01   gen: 550   avg_fitness: 131059571	   max_fitness: 907740029	   winner: PARENT      
epoch: E01   gen: 551   avg_fitness: 90025353	   max_fitness: 522062188	   winner: CROSS      
epoch: E01   gen: 552   avg_fitness: 137072458	   max_fitness: 620230186	   winner: PARENT      
epoch: E01   gen: 553   avg_fitness: 175847986	   max_fitness: 847197273	   winner: PARENT      
epoch: E01   gen: 554   avg_fitness: 145467736	   max_fitness: 1297311595	   winner: CROSS      
epoch: E01   gen: 555   avg_fitness: 95301736	   max_fitness: 684333213	   winner: PARENT      
epoch: E01   gen: 556   avg_fitness: 131159980	   max_fitness: 633242312	   winner: MUTANT  0.05   
epoch: E01   gen: 557   avg_fitness: 271445395	   max_fitness: 875912679	   winner: MUTANT  0.14   
epoch: E01   gen: 558   avg_fitness: 148460973	   max_fitness: 1081419397	   winner: MUTANT  0.07   
epoch: E01   gen: 559   avg_fitness: 115059822	   max_fitness: 535926470	   winner: MUTANT  0.11   
epoch: E01   gen: 560   avg_fitness: 125179354	   max_fitness: 735870043	   winner: PARENT      
epoch: E01   gen: 561   avg_fitness: 56234069	   max_fitness: 329578438	   winner: CROSS      
epoch: E01   gen: 562   avg_fitness: 91609030	   max_fitness: 432633541	   winner: MUTANT  0.05   
epoch: E01   gen: 563   avg_fitness: 85177227	   max_fitness: 773659308	   winner: MUTANT  0.09   
epoch: E01   gen: 564   avg_fitness: 94844535	   max_fitness: 926036102	   winner: PARENT      
epoch: E01   gen: 565   avg_fitness: 43831434	   max_fitness: 160066907	   winner: PARENT      
epoch: E01   gen: 566   avg_fitness: 68714860	   max_fitness: 354439606	   winner: PARENT      
epoch: E01   gen: 567   avg_fitness: 86871493	   max_fitness: 579813988	   winner: MUTANT  0.07   
epoch: E01   gen: 568   avg_fitness: 85546980	   max_fitness: 501879796	   winner: MUTANT  0.17   
epoch: E01   gen: 569   avg_fitness: 105300702	   max_fitness: 566562798	   winner: PARENT      
epoch: E01   gen: 570   avg_fitness: 134564160	   max_fitness: 744781350	   winner: MUTANT  0.15   
epoch: E01   gen: 571   avg_fitness: 104086847	   max_fitness: 415450428	   winner: PARENT      
